Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;LOrt;ZTP;Horiz;DMk;BeschArt;MArt;ArbPlatz;ÄndNr;EKG;SchGut
4;301;815001511;Sperrkantscheibe SKS-5-NrFSt;4;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
4;712;500462345;Kantenschutz 4610117 EPDM schwarz;    0,085;M;86;88;SP;1;PD;F;ROH;EUNI;75630;W02;
4;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;EUNI;75134;W09;
3;5;500553971;Halter Geräteträger kpl;4;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;W-VIE001M;W05;
3;6;500553975;Halter Gerätetr Tür re kpl;1;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;W-VIE001M;W05;
3;7;500553973;Halter Gerätetr Tür li kpl;1;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;W-VIE001M;W05;
3;8;500553945;Klappe 24V kpl SM2 31.20;1;ST;86;15;SP;200;PD;E;HALB;E3L3FL7;W-VIE001M;B30;
4;1;500553956;Abdeckblech 24V SM kpl;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W05;
4;2;500517094;Vorreiber m.Dreik. L=45,H=18        P002;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;
4;3;500082118;Blindplatte SZ-BP1 GHL5301904R0001;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;72523;W11;X
4;50;700029254;Klebstoff Loctite 454 Cyanacrylat;    0,020;KG;86;88;SP;1;PD;F;ROH;ETFL1;74230;W09;
4;51;500419938;Loctite 770 Primer-Polyolefin;    0,020;KG;86;88;SP;1;PD;F;ROH;ETFL1;74230;W09;
4;1;500552942;E-Cupal Unterlegscheibe M6;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W09;X
4;2;815001308;Sperrkantscheibe SKS-6-NrFSt;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;3;700019595;Sechskantm.M6 ISO4032-A2-70;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;952;67000067S;Kontaktfett Contactal HPG;    0,001;KG;86;88;SP;1;PD;F;ROH;ETFL1;72340;W15;
3;9;500553944;Klappe 400V kpl SM2 31.20;1;ST;86;15;SP;200;PD;E;HALB;E3L3FL7;W-VIE001M;B30;
4;1;500553950;400V Box UT kpl;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W05;
4;2;500553946;400V Box Deckel kpl.;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W05;
4;3;500517094;Vorreiber m.Dreik. L=45,H=18        P002;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;
4;4;500320868;Vorreiberschloss kpl 1000-U47G/1000-U2;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;
4;5;500553948;400V Box Rastnase;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;X
4;6;500553952;Automatenabdeckblech 400V kpl;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W05;
4;7;500454457;Zellschaumband 10x2  AMCO AM M72;1,380;M;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;
4;1;500082118;Blindplatte SZ-BP1 GHL5301904R0001;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;B-KAR001;W11;X
4;1;500082118;Blindplatte SZ-BP1 GHL5301904R0001;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;B-KAR001;W11;X
4;1;500235115;Tragschiene 35x15x1,5x2000 210-197 gelo.;    0,450;M;86;88;SP;1;ND;F;ROH;ETFL1;74362;W11;X
4;11;500266294;Verschraubung m.Tülle US-M 5010.328.025;2;ST;86;88;SP;1;ND;F;ROH;ETFL1;73798;W02;X
4;12;500554980;Verschraubung gerade US-M M16x1,5 NW17;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W11;X
4;13;500469620;Kabelverschraubung M12x1,5 BG212 Ms vern;3;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W11;X
4;14;500175545;Gegenm.M12x1,5 212/5 Ms,vern.;3;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W11;X
4;15;500246551;Distanzbolzen DA10-M6x60 St/Zn;4;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;X
4;16;700024227;Blindniet 3,2x8,0 POP 304372 Al/St-Zn;4;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;17;500394079;Anschraubscharnier 1056-U5-PH;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W02;X
4;18;700040868;Durchführungstülle DA 60/90/20;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W12;X
4;20;500248502;Sammelschiene PS 3/12 2CDL231001R1012;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;73798;W02;
4;21;82100089S;Endtuelle EEM Nenngröße 17;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;73798;W04;X
4;22;500554966;Endtülle Schlauch zu Kabel NW17;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;72523;W12;
4;23;500602981;Fangseil L=150mm;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;76609;W11;X
4;50;500400873;Warnschild Hochspannung SL=50 Standard;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;73798;W09;
4;111;700031090;Zylinderschr.M6x12 ISO4762-A2-70;4;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;10;ST;86;88;SP;1;ND;F;ROH;ETFL1;72523;W09;X
4;129;700014254;Sechskantschr.M8x20 ISO4017-A2-70;2;ST;86;88;SP;1;ND;F;ROH;ETFL1;76609;W09;X
4;138;500434943;Senkschr.M5x16 ISO10642-A2-70;8;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;202;700019590;Sechskantm.M5 ISO4032-A2-70;18;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;203;700019595;Sechskantm.M6 ISO4032-A2-70;7;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;204;700019602;Sechskantm.M8 ISO4032-A2-70;2;ST;86;88;SP;1;ND;F;ROH;ETFL1;76609;W09;X
4;314;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);18;ST;86;88;SP;1;ND;F;ROH;ETFL1;72523;W09;X
4;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);8;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;340;500039677;Scheibe 8 ISO7093-1-200HV-A2;4;ST;86;88;SP;1;ND;F;ROH;ETFL1;76609;W09;X
4;362;500422657;Radox EN50264-3-1 600V 1x10mm2;7,000;M;86;88;SP;1;PD;F;ROH;ETFL1;75032;W11;
4;366;500422674;Radox EN50264-3-1 600V 1x1,5mm2;7,000;M;86;88;SP;1;PD;F;ROH;ETFL1;72523;W11;
4;372;500422652;Radox EN50306-2 300V 1x1,0mm2;9,000;M;86;88;SP;1;PD;F;ROH;ETFL1;72523;W11;
4;538;500175546;Gegenm.M16x1,5 216/5 Ms,vern.;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W02;X
4;540;500175552;Gegenm.M25x1,5 225/5 Ms,vern.;2;ST;86;88;SP;1;ND;F;ROH;ETFL1;73798;W04;X
4;615;62004256S;Metallschlauch SPR-EDU-AS AD17;    0,335;M;86;88;SP;1;PD;F;ROH;ETFL1;72523;W02;
4;709;500332965;Kabelanker TM3S10-M PA6.6 natur Panduit;7;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W12;X
4;755;500010071;4-Leiter-Durchgangsklemme 2,5mm2 grau;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;72523;W04;X
4;756;700036840;Abschluss-u.Zwischenplatte 2,5mm dick or;1;ST;86;88;SP;1;ND;F;ROH;ETFL1;76675;W11;X
4;773;500038363;Endklammer f.TS35 6 mm breit-grau;4;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W05;X
4;820;500433358;Sicherungsautomat 240VAC/72VDC 2A1pol+1*;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W11;
4;837;500471597;Sicherungsautomat LS S203MT-C10H10;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W11;
4;838;500433528;Sicherungsautomat 440VAC 16A 3 pol.+1S-*;2;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W11;
4;840;500471599;Sicherungsautomat 240VAC/72VDC25A3pol+1*;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W11;
4;845;500451548;Schutzschalter FI/LS DS201A-K10/0,03;1;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W11;
4;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;ETFL1;75134;W09;
4;1;500552942;E-Cupal Unterlegscheibe M6;3;ST;86;88;SP;1;PD;F;ROH;ETFL1;W-VIE001M;W09;X
4;2;815001308;Sperrkantscheibe SKS-6-NrFSt;3;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;3;700019595;Sechskantm.M6 ISO4032-A2-70;3;ST;86;88;SP;1;ND;F;ROH;ETFL1;W-VIE001M;W09;X
4;952;67000067S;Kontaktfett Contactal HPG;    0,003;KG;86;88;SP;1;PD;F;ROH;ETFL1;72340;W15;
3;10;500553929;Abdeckblech Fixteil zentr SM;1;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;W-VIE001M;W05;
3;11;500553942;Halter Tafelblech links kpl;1;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;W-VIE001M;W05;
3;12;500553943;Halter Tafelblech rechts kpl;2;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;73657;W05;
3;13;500553959;Montagewinkel Tafel unten kpl;15;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;W-VIE001M;W05;
3;14;500276812;Senkschr.M6x20 ISO10642-A2-70;8;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;W-VIE001M;W09;X
3;50;500571380;Plattengummi 1,5x40x40 X-Schnitt;13;ST;86;88;SP;1;PD;F;ROH;E3L3FL7;73657;W02;
3;118;700024015;Zylinderschr.M8x20 ISO4762-A2-70;31;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;W-VIE001M;W09;X
3;124;700014162;Sechskantschr.M6x16 ISO4017-A2-70;9;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;128;700014242;Sechskantschr.M8x16 ISO4017-A2-70;30;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;129;700014254;Sechskantschr.M8x20 ISO4017-A2-70;2;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;203;700019595;Sechskantm.M6 ISO4032-A2-70;17;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);17;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;316;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;33;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;336;500057305;Sperrkantscheibe SKB-8-NrFSt;30;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;337;500243160;Scheibe 6 ISO7093-1 200HV-A2;9;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W09;X
3;732;500094794;Nutenstein M8 44320/8OS A4;30;ST;86;88;SP;1;ND;F;ROH;E3L3FL7;73657;W02;X
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;E3L3FL7;75134;W09;
1;4;500581201;MOAB 311S Ausbau 1 Fzg. 3-16;1;ST;86;15;SP;1;PD;E;HALB;INV;W-VIE001;;
2;1;549309SM2;Klebung Dach Aussen SM2;1;ST;86;15;SP;300;PD;E;HALB;INV;75721;;
3;1;500569052;Kragen GKK kpl.;4;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;73432;W05;
3;2;500357331;Gista-Profil 4610089 EPDM schwarz;2,532;M;86;88;SP;1;PD;F;ROH;S4L3FL7;73432;W02;
3;3;500517604;Antirutschbelag 100x500 Safety-Walk;22;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001M;W02;X
3;1;500421553;Klebstoff Terostat MS 935 schwarz;    0,000;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;70887;W09;
3;1;500287173;Primer 3M 94;    0,260;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;W-FIN001;W09;
3;2;700032707;Safety Walk Kantenschutzversiegelung;    0,520;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;W-FIN001;W09;
3;7;500554558;Kragen-HVAC-gross;1;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001M;W05;
3;8;500554559;Kragen-HVAC-klein;2;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001M;W02;
3;9;500484618;Dichtprofil für FGR-Temperiergerät;2;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001M;W02;
3;10;500484617;Dichtprofil für FGR-Temperiergerät;1;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001M;W02;
2;2;549305SM2;Anbau Dachantenne;1;ST;86;15;SP;300;PD;E;HALB;INV;75721;;
3;1;500546211;Bahnantenne;1;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001M;W11;
3;2;500546171;Anschlussblech WLAN Antenne;1;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001M;W05;
3;3;700019602;Sechskantm.M8 ISO4032-A2-70;6;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001M;W09;X
3;4;815001287;Sperrkantscheibe SKM-8 TN096340-NrFSt-A4;6;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001M;W09;X
3;5;500329844;Sechskantschr.M6x25 ISO4017-A4-80;8;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001M;W09;X
3;6;815001288;Sperrkantscheibe SKM-6-NrFst (A4);8;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001M;W09;X
3;7;500374226;Erdband 50mm2 200/10,5/10,5         P001;1;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001M;W02;X
3;1;500421553;Klebstoff Terostat MS 935 schwarz;    0,000;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;70887;W09;
3;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;75134;W09;
3;10;500554300;Dichtung;1;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;72103;W10;X
3;1;650010412;Sechskantm.M10 ISO4032-A4-80;1;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001;W09;X
3;2;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;2;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001;W09;X
3;3;500329842;Sechskantschr.M10x30 ISO4017-A4-80;1;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;72340;W02;
3;1;500331676;Sechskantschr.M10x25 ISO4017-A4-80;1;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001;W09;X
3;2;500039227;Sperrkantscheibe SKS-10 TN096050-NrFSt;1;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001;W09;X
3;3;500475243;Halteklammer M10   9911440129 Nosta;1;ST;86;88;SP;1;PD;F;ROH;S4L3FL7;W-VIE001;W05;X
3;4;500475242;Rhombus-Mutter für T-Nuten 9923786106;1;ST;86;88;SP;1;ND;F;ROH;S4L3FL7;W-VIE001;W09;X
3;951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;86;88;SP;1;PD;F;ROH;S4L3FL7;74611;W02;
2;3;532637SM2_Z;Kabelverlegung Dach SM2 Fzg. 3-16;1;ST;86;15;SP;300;PD;E;HALB;INV;74362;;
3;1;500532638_Z1;Gelenksklemmkasten SM2 02_10 vst.;1;ST;86;15;SP;200;PD;E;HALB;E4L3FL7;74362;;
4;1;500539910;Gelenksklemmkasten;1;ST;86;88;SP;1;PD;F;HALB;EGKK;W-VIE001M;W05;
4;2;500539919;Geraetetraeger SM2 24V 02_30 vst;1;ST;86;15;SP;200;PD;E;HALB;EGKK;W-VIE001M;B30;
5;1;500543569;Geräteträger GKK 24V;1;ST;86;88;SP;1;PD;F;ROH;ET1FL1;W-VIE001M;W02;
5;2;500554913;Klemmleiste ++SM2+02.30-UD.X1;1;ST;86;15;SP;200;PD;E;HALB;ET1FL1;W-VIE001M;B30;
6;1;700037394;Tragschiene 35x7,5x1 210-112 gelocht,2m;    0,580;M;86;88;SP;1;ND;F;ROH;EKLL;B-DLN301;W11;X
6;763;500504131;2-Leiter-Schutzleiterklemme 10mm2 gn/ge;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;764;500556804;Abschluss-u.Zwischenplatte 2,5mm orange;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;774;81610147S;Endklammer für TS35 10mm breit grau;2;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W04;X
6;775;650026916;Gruppenschildträger 10mm breit weiß;1;ST;86;88;SP;1;PD;F;ROH;EKLL;W-VIE001M;W04;X
6;777;500225830;Schutzstreifen,transparent;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W05;X
6;780;81611317S;Kodierstift für Basisklemmen orange;60;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W05;X
6;781;500527793;2-Pin/2-Pin Doppelstockklemme;70;ST;86;88;SP;1;ND;F;ROH;EKLL;72521;W11;X
6;782;500527794;2-Pin/2-Pin Abschlussplatte;8;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;805;500558775;4-Pin Doppelstockklemme;5;ST;86;88;SP;1;ND;F;ROH;EKLL;73399;W11;X
5;50;500546277;Steckerblech Bl 2x150x215,2 ISO9445;1;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W02;X
5;51;500546276;Kupferschiene Bl 6x70x130 EN13599 Cu-ETP;1;ST;86;88;SP;1;PD;F;ROH;ET1FL1;W-VIE001M;W05;
5;52;500300244;Stützisolator ISO TP 45M6 Best-Nr.548530;2;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W02;X
5;121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;4;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;123;700014148;Sechskantschr.M6x12 ISO4017-A2-70;6;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;139;500394487;Senkschr.M6x16 ISO10642-A2-70;18;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;173;500027542;Blindniet 4,8x14,0 POP 303513 A2/A2;12;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;239;500244780;Clipsmutter M5 AF1-EA5 St verz.chrom.;4;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W04;X
5;240;500244784;Clipsmutter M6 AF1-EA6 St verz.chrom.;20;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W15;X
5;301;815001511;Sperrkantscheibe SKS-5-NrFSt;4;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);6;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;334;500295923;Scheibe 1388622 f.Senkschr.M6 Polyamid;18;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;335;700036554;Scheibe 6 ISO7094-100HV-A2;2;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
5;702;500335666;Befestigungsleiste MTP3H-E10-C;3;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W12;X
5;726;500417218;Kabelkanal HTWD-HF-75x75 183-17575;1,900;M;86;88;SP;1;PD;F;ROH;ET1FL1;W-VIE001M;W02;
5;730;500244777;Befestigungsfuß NSYSPC Polyamid schwarz;1;ST;86;88;SP;1;ND;F;ROH;ET1FL1;W-VIE001M;W11;X
5;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;ET1FL1;75134;W09;
4;3;500543566;Winkel Beruehrungsschutz vst;3;ST;86;88;SP;1;PD;F;ROH;EGKK;76081;W02;
4;4;500543564;Winkel GKK HV;3;ST;86;88;SP;1;PD;F;ROH;EGKK;W-VIE001M;W05;
4;50;500567078;Entwaesserungsstopfen;3;ST;86;88;SP;1;PD;F;ROH;EGKK;73182;W02;
4;111;700031090;Zylinderschr.M6x12 ISO4762-A2-70;8;ST;86;88;SP;1;ND;F;ROH;EGKK;W-VIE001M;W09;X
4;203;700019595;Sechskantm.M6 ISO4032-A2-70;20;ST;86;88;SP;1;ND;F;ROH;EGKK;76081;W09;X
4;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);28;ST;86;88;SP;1;ND;F;ROH;EGKK;76081;W09;X
4;731;500094798;Nutenstein M6 44320/6OS A4;8;ST;86;88;SP;1;ND;F;ROH;EGKK;W-VIE001M;W05;X
4;774;81610147S;Endklammer für TS35 10mm breit grau;2;ST;86;88;SP;1;ND;F;ROH;EGKK;W-VIE001M;W04;X
4;775;650026916;Gruppenschildträger 10mm breit weiß;1;ST;86;88;SP;1;PD;F;ROH;EGKK;W-VIE001M;W04;X
4;777;500225830;Schutzstreifen,transparent;1;ST;86;88;SP;1;ND;F;ROH;EGKK;W-VIE001M;W05;X
4;795;500480841;Bolzenklemme 3 Bolzen, M10, 6-120mm2;3;ST;86;88;SP;1;PD;F;ROH;EGKK;W-VIE001M;W05;X
4;796;500480844;Trennwand 2mm dick, 157mm lang, grau;4;ST;86;88;SP;1;PD;F;ROH;EGKK;W-VIE001M;W12;X
4;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;EGKK;75134;W09;
4;11;500340296;Loctite 243 Schraubensicherung;    0,003;KG;86;88;SP;1;PD;F;ROH;EGKK;W-VIE001;W09;
4;2;500539921;Geräteträger SM2 600V 02_20;1;ST;86;15;SP;200;PD;E;HALB;EGKK;74362;B30;
5;1;500554231;Gerätetafel 1 GKK 600V;1;ST;86;88;SP;1;PD;F;ROH;EUNI;W-VIE001M;W05;
5;2;500554914;Klemmleiste ++SM2+02.20-UD.X4;1;ST;86;15;SP;200;PD;E;HALB;EUNI;W-VIE001M;B30;
6;1;700037394;Tragschiene 35x7,5x1 210-112 gelocht,2m;    0,220;M;86;88;SP;1;ND;F;ROH;EKLL;B-KAR001;W11;X
6;755;500010071;4-Leiter-Durchgangsklemme 2,5mm2 grau;16;ST;86;88;SP;1;PD;F;ROH;EKLL;W-VIE001M;W04;X
6;756;700036840;Abschluss-u.Zwischenplatte 2,5mm dick or;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;758;700006086;3-Leiter-Durchgangsklemme 4mm2 grau;3;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;760;700036924;Abschluss-u.Zwischenplatte 2,5mm orange;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;762;500444739;2-Leiter-Durchgangsklemme 10mm2 grau;7;ST;86;88;SP;1;PD;F;ROH;EKLL;W-VIE001M;W04;X
6;763;500504131;2-Leiter-Schutzleiterklemme 10mm2 gn/ge;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;764;500556804;Abschluss-u.Zwischenplatte 2,5mm orange;2;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W11;X
6;774;81610147S;Endklammer für TS35 10mm breit grau;2;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W04;X
6;775;650026916;Gruppenschildträger 10mm breit weiß;1;ST;86;88;SP;1;PD;F;ROH;EKLL;W-VIE001M;W04;X
6;777;500225830;Schutzstreifen,transparent;1;ST;86;88;SP;1;ND;F;ROH;EKLL;W-VIE001M;W05;X
5;50;500546276;Kupferschiene Bl 6x70x130 EN13599 Cu-ETP;1;ST;86;88;SP;1;PD;F;ROH;EUNI;W-VIE001M;W05;
5;51;500566111;Deckel 400V GKK vst;1;ST;86;88;SP;1;PD;F;ROH;EUNI;72521;W05;
5;52;500300244;Stützisolator ISO TP 45M6 Best-Nr.548530;2;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W02;X
5;53;500462345;Kantenschutz 4610117 EPDM schwarz;    0,140;M;86;88;SP;1;PD;F;ROH;EUNI;72521;W02;
5;54;500500202;Kantenschutz 4610118 EPDM schwarz;    0,033;M;86;88;SP;1;PD;F;ROH;EUNI;72521;W02;
5;113;700026622;Zylinderschr.M6x20 ISO4762-A2-70;2;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;4;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;123;700014148;Sechskantschr.M6x12 ISO4017-A2-70;4;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;301;815001511;Sperrkantscheibe SKS-5-NrFSt;2;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;302;815001308;Sperrkantscheibe SKS-6-NrFSt;2;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;308;500447876;Sicherungsscheibe S5 SCHNORR;2;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);4;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W09;X
5;709;500332965;Kabelanker TM3S10-M PA6.6 natur Panduit;2;ST;86;88;SP;1;ND;F;ROH;EUNI;W-VIE001M;W12;X
5;1;500036716;Montagepaste Klüber 46MR401;    0,000;KG;86;88;SP;1;PD;F;ROH;EUNI;75134;W09;
4;50;500554922;GKK Trennblech;1;ST;86;88;SP;1;PD;F;ROH;EGKK;74362;W02;
4;52;500554923;Dichtung 2x196x187 AM M661 EPDM;2;ST;86;88;SP;1;ND;F;ROH;EGKK;74362;W02;X
4;53;500554232;Verschraubungsplatte Bl3x186x195 EN485-4;2;ST;86;88;SP;1;PD;F;ROH;EGKK;74362;W05;
4;54;700034831;Warnschild Hochspannung  100 mm;2;ST;86;88;SP;1;PD;F;ROH;EGKK;74362;W11;
4;55;500453849;Erdband 50mm2 240/10,5/10,5         P012;1;ST;86;88;SP;1;ND;F;ROH;EGKK;74710;W02;X
4;56;500570890;Schild 5 Sicherheitsregel;1;ST;86;88;SP;1;PD;F;ROH;EGKK;74362;W02;
