Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;Werk;ZTP;Horiz;DMk;BeschArt;MArt;R;LOrt;ÄndNr;ArbPlatz;EKG;SchGut
4;1228;500435020;Kehlnaht z3 EN15085-3 CPC2 G2293NL;    0,198;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;1319;500434905;I-Naht 3 EN15085-3 CPC2 G2293NL;    0,362;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
3;3;500540649;Türsaeule kpl.CM1 7 rechts;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500555213;B-Saeule re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500555212;Verstaerkung B-Saeule re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500555199;Auflageblech B Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;4;500555193;Rippe 1;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;5;500555195;Rippe 3;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;6;500555216;Flanschplatte oben re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;7;500555197;Rippe oben;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;8;500555196;Rippe 4;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;9;500555194;Rippe 2;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;10;500555217;Flanschplatte unten re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;11;500213250;Schweissm. M10 DIN929-A4;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
4;12;500206951;Schweissm.M8 DIN929-A4;18;ST;86;SP;1;ND;F;ROH;;88;72884;S4BS;W09;X
4;13;500548754;Gurtoese;6;ST;86;SP;1;PD;F;ROH;;88;72883;S4BS;W05;X
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;20;ST;86;SP;1;PD;F;KBEI;1;88;72884;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;1,343;M;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;    0,600;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;2,525;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;    0,151;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;538;500427730;I-Naht 3 EN15085-3 CPC2 G199L;    0,713;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;545;500426614;HY-Naht 2,5 EN15085-3 CPC2 G199L;    0,584;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;551;500427485;Gegenlage EN15085-3 CPC2 G199L;    0,713;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;;X
4;1217;500434907;Kehlnaht a2 EN15085-3 CPC2 G2293NL;    0,257;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;1228;500435020;Kehlnaht z3 EN15085-3 CPC2 G2293NL;    0,198;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
4;1319;500434905;I-Naht 3 EN15085-3 CPC2 G2293NL;    0,362;M;86;SP;1;PD;F;KBEI;1;88;72644;S4BS;W90;X
3;4;500540650;C-Saeule CM1 7 links kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500552248;C-Saeule links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500552250;U-Profil C-Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500558446;Versteifungsblech 1 links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;4;500558447;Versteifungsblech 2 links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;5;500558448;Rippe C-Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;6;500558449;Lasche C-Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;7;500006938;Schweissm.M5 DIN929-A2;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;4;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;1,008;M;86;SP;1;PD;F;KBEI;1;88;73467;S4BS;W90;X
4;441;500424306;Kehlnaht z2 EN15085-3 CPC2 G199L;    0,130;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;    0,030;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;    0,145;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;    0,178;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;482;500440392;HV-Naht 5 EN15085-3 CPC2 G199L;    0,052;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;538;500427730;I-Naht 3 EN15085-3 CPC2 G199L;    0,477;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;545;500426614;HY-Naht 2,5 EN15085-3 CPC2 G199L;    0,060;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;551;500427485;Gegenlage EN15085-3 CPC2 G199L;    0,215;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;;X
3;5;500540651;C-Saeule CM1 7 rechts kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500552249;C-Saeule rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500552250;U-Profil C-Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500558444;Versteifungsblech 1 rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;4;500558445;Versteifungsblech 2 rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;5;500558448;Rippe C-Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;6;500558449;Lasche C-Saeule;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;7;500006938;Schweissm.M5 DIN929-A2;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;4;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;1,008;M;86;SP;1;PD;F;KBEI;1;88;73467;S4BS;W90;X
4;441;500424306;Kehlnaht z2 EN15085-3 CPC2 G199L;    0,130;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;    0,030;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;    0,145;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;    0,178;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;482;500440392;HV-Naht 5 EN15085-3 CPC2 G199L;    0,052;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;538;500427730;I-Naht 3 EN15085-3 CPC2 G199L;    0,477;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;545;500426614;HY-Naht 2,5 EN15085-3 CPC2 G199L;    0,060;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;W90;X
4;551;500427485;Gegenlage EN15085-3 CPC2 G199L;    0,215;M;86;SP;1;PD;F;KBEI;1;88;72431;S4BS;;X
3;6;500540652;Brustgurt CM1 7;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500548740;Brustgurt Mitteteil;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500548741;Brustgurt vorne links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500548742;Brustgurt vorne rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;4;500548746;Brustgurt Fussbodenauflage vorne;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;5;500548747;Brustgurt Fussbodenauflage vorne li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;6;500548748;Brustgurt Fussbodenauflage vorne re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;7;500548744;Brustgurt Rippe horizontal 1 li.;1;ST;86;SP;1;PD;F;ROH;;88;72645;S4BS;W05;
4;8;500548750;Brustgurt Mittelteil Rippe;4;ST;86;SP;1;PD;F;ROH;;88;72645;S4BS;W05;
4;10;500552247;Brustgurt Rippe vertikal 3;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;11;500548755;Brustgurt oben li kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
5;1;500548751;Brustgurt oben links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;2;500206951;Schweissm.M8 DIN929-A4;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
5;3;500468207;Gewindestift M8x25 ISO4026-A4-21H;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W09;X
5;381;500428238;Punktnaht für Schweißmutter EN15085-3;2;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;546;500426701;Lochnaht 8 EN15085-3 CPC2 G199L;2;ST;86;SP;1;PD;F;KBEI;;88;W-FIN001M;S4BS;W90;X
4;12;500548756;Brustgurt oben re kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
5;1;500548752;Brustgurt oben rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;2;500206951;Schweissm.M8 DIN929-A4;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
5;3;500468207;Gewindestift M8x25 ISO4026-A4-21H;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W09;X
5;381;500428238;Punktnaht für Schweißmutter EN15085-3;2;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;546;500426701;Lochnaht 8 EN15085-3 CPC2 G199L;2;ST;86;SP;1;PD;F;KBEI;;88;W-FIN001M;S4BS;W90;X
4;13;500548754;Gurtoese;12;ST;86;SP;1;PD;F;ROH;;88;72645;S4BS;W05;X
4;14;500548745;Brustgurt Querspange;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;15;500554782;Waschbehaelter Winkel;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;17;500543440;Gewindebuchse M8x20 Rd 20x25;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;18;500549567;Gewindebuchse M10x20 Rd 22x25;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;19;500206951;Schweissm.M8 DIN929-A4;2;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
4;20;500562890;Brustgurt Rippe horizontal 1 re.;1;ST;86;SP;1;PD;F;ROH;;88;72645;S4BS;W05;
4;21;500562859;Brustgurt Rippe oben;2;ST;86;SP;1;PD;F;ROH;;88;72645;S4BS;W05;
4;22;500564112;Befestigungswinkel 1 kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;72883;S4BS;B30;
5;1;500564116;Befestigungswinkel 1;1;ST;86;SP;1;PD;F;ROH;;88;72883;S4BS;W05;
5;2;500006938;Schweissm.M5 DIN929-A2;4;ST;86;SP;1;ND;F;ROH;;88;72883;S4BS;W09;X
5;381;500428238;Punktnaht für Schweißmutter EN15085-3;4;ST;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;23;500564113;Befestigungswinkel 2 kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;72883;S4BS;B30;
5;1;500564117;Befestigungswinkel 2;1;ST;86;SP;1;PD;F;ROH;;88;72883;S4BS;W05;
5;2;500006938;Schweissm.M5 DIN929-A2;1;ST;86;SP;1;ND;F;ROH;;88;72883;S4BS;W09;X
5;381;500428238;Punktnaht für Schweißmutter EN15085-3;1;ST;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;24;500564114;Befestigungslasche kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;72883;S4BS;B30;
5;1;500564118;Befestigungslasche;1;ST;86;SP;1;PD;F;ROH;;88;72883;S4BS;W05;
5;2;500006938;Schweissm.M5 DIN929-A2;1;ST;86;SP;1;ND;F;ROH;;88;72883;S4BS;W09;X
5;381;500428238;Punktnaht für Schweißmutter EN15085-3;1;ST;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;25;500362094;Erdungslasche D9 Bl 3x30x40 ISO9445;2;ST;86;SP;100;PD;F;HALB;;88;72883;S4BS;W05;
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;2;ST;86;SP;1;PD;F;KBEI;1;88;72645;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;3,790;M;86;SP;1;PD;F;KBEI;1;88;73055;S4BS;W90;X
4;441;500424306;Kehlnaht z2 EN15085-3 CPC2 G199L;    0,081;M;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;    0,908;M;86;SP;1;PD;F;KBEI;1;88;72645;S4BS;W90;X
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;1,528;M;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;462;500440391;V-Naht 4 EN15085-3 CPC2 G199L;2,378;M;86;SP;1;PD;F;KBEI;1;88;72645;S4BS;W90;X
4;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;    0,670;M;86;SP;1;PD;F;KBEI;1;88;72645;S4BS;W90;X
4;481;500425891;HV-Naht 4 EN15085-3 CPC2 G199L;    0,300;M;86;SP;1;PD;F;KBEI;1;88;72645;S4BS;W90;X
4;538;500427730;I-Naht 3 EN15085-3 CPC2 G199L;    0,070;M;86;SP;1;PD;F;KBEI;1;88;72883;S4BS;W90;X
4;545;500426614;HY-Naht 2,5 EN15085-3 CPC2 G199L;2,428;M;86;SP;1;PD;F;KBEI;1;88;72645;S4BS;W90;X
3;7;500540647;Dach CM1 7;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500548796;Dachquerträger kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
5;1;500548790;Dachquerstrebe oben mitte;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;2;500548794;Eckblechverstaerkung oben;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;3;500552251;Abdeckblech Endkonsole links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;4;500557922;Abdeckblech Endkonsole rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;5;500548791;Dachquerstrebe oben links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;6;500548789;Dachquerstrebe oben rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
5;7;700027494;Schweissm.M8 DIN929-A2-70;8;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
5;381;500428238;Punktnaht für Schweißmutter EN15085-3;8;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;    0,148;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;432;500424388;Kehlnaht a3 EN15085-3 CPC2 G199L;1,220;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;451;500424386;Doppel-KN a3 EN15085-3 CPC2 G199L;    0,240;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;    0,408;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
5;551;500427485;Gegenlage EN15085-3 CPC2 G199L;    0,260;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;;X
4;2;500552252;Dachlaengstraeger li.CM1;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500552263;Dachlaengstraeger re.CM1;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;4;500552254;Dachquertraeger Trennwand;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;5;500552262;Eckkonsole 1 links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;6;500552255;Eckkonsole 1 rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;7;500552259;U-Profil links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;8;500552258;U-Profil rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;9;500552260;Rippe Bugrohr links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;10;500557961;Rippe Bugrohr rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;11;500552261;Eckkonsole 2 links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;12;500552257;Eckkonsole 2 rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;13;500553405;Knotenblech links;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;14;500553406;Knotenblech rechts;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;15;500553407;Rippe;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;16;500555144;C-Schiene 32x18x3x920 WOERTZ;3;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;17;500547614;C-Schiene 40x24x3x80;4;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;18;500552256;Erdungslasche;4;ST;86;SP;1;PD;F;ROH;;88;73055;S4BS;W05;
4;19;500557962;Rippe;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;20;700027494;Schweissm.M8 DIN929-A2-70;4;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
4;21;500542960;Befestigungsschiene 100mm;4;ST;86;SP;1;PD;F;ROH;;88;73405;S4BS;W05;
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;4;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;2,656;M;86;SP;1;PD;F;KBEI;1;88;73055;S4BS;W90;X
4;432;500424388;Kehlnaht a3 EN15085-3 CPC2 G199L;    0,860;M;86;SP;1;PD;F;KBEI;1;88;72884;S4BS;W90;X
4;433;500440368;Kehlnaht a4 EN15085-3 CPC2 G199L;1,428;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;441;500424306;Kehlnaht z2 EN15085-3 CPC2 G199L;    0,648;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;1,386;M;86;SP;1;PD;F;KBEI;1;88;73405;S4BS;W90;X
4;444;500440149;Kehlnaht z5 EN15085-3 CPC2 G199L;    0,256;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;2,016;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;1,208;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;481;500425891;HV-Naht 4 EN15085-3 CPC2 G199L;    0,762;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;482;500440392;HV-Naht 5 EN15085-3 CPC2 G199L;    0,334;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;483;500425892;HV-Naht 6 EN15085-3 CPC2 G199L;    0,180;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;517;500424303;HY-Naht 2 EN15085-3 CPC2 G199L;2,016;M;86;SP;1;PD;F;KBEI;1;88;73405;S4BS;W90;X
4;518;500425893;HY-Naht 3 EN15085-3 CPC2 G199L;1,824;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;519;500440393;HY-Naht 4 EN15085-3 CPC2 G199L;    0,762;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;520;500425894;HY-Naht 5 EN15085-3 CPC2 G199L;1,274;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;538;500427730;I-Naht 3 EN15085-3 CPC2 G199L;    0,460;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;545;500426614;HY-Naht 2,5 EN15085-3 CPC2 G199L;    0,820;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;551;500427485;Gegenlage EN15085-3 CPC2 G199L;    0,736;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;;X
4;555;500440395;HY-Naht 3,5 EN15085-3 CPC2 G199L;    0,280;M;86;SP;1;PD;F;KBEI;1;88;72884;S4BS;W90;X
4;574;500469460;Langlochnaht 3 EN15085-3 CPC2 G199L;    0,080;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;;X
3;8;500553673;Schottblech kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500553667;Schottblech;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500553668;L-Profil li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500553669;L-Profil re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;4;500553672;Blechbogen;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;5;500553670;Steg 1;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;6;500553671;Steg 2;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;8;700027494;Schweissm.M8 DIN929-A2-70;9;ST;86;SP;1;ND;F;ROH;;88;72430;S4BS;W09;X
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;9;ST;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;1,134;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;    0,518;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;    0,478;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;480;500424304;HV-Naht 3 EN15085-3 CPC2 G199L;    0,106;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;538;500427730;I-Naht 3 EN15085-3 CPC2 G199L;    0,178;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;551;500427485;Gegenlage EN15085-3 CPC2 G199L;    0,056;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;;X
3;9;500558944;Trittstufe kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500558720;Trittstufe;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500328892;Schweissm.M6 DIN929-A4;12;ST;86;SP;1;ND;F;ROH;;88;W-FIN001M;S4BS;W09;X
4;381;500428238;Punktnaht für Schweißmutter EN15085-3;12;ST;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
4;431;500424305;Kehlnaht a2 EN15085-3 CPC2 G199L;    0,100;M;86;SP;1;PD;F;KBEI;1;88;72430;S4BS;W90;X
4;442;500425890;Kehlnaht z3 EN15085-3 CPC2 G199L;    0,100;M;86;SP;1;PD;F;KBEI;1;88;W-FIN001M;S4BS;W90;X
3;10;500558965;Konsole Bugrohr li. kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500558962;Konsole Bugrohr li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500558964;Konsole Bugrohr Rippe li.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;3;500562885;Konsole Bugrohr Aussteifung;1;ST;86;SP;1;PD;F;ROH;;88;72725;S4BS;W05;
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;    0,360;M;86;SP;1;PD;F;KBEI;1;88;72725;S4BS;W90;X
3;11;500558966;Konsole Bugrohr re. kpl.;1;ST;86;SP;200;PD;E;HALB;1;15;W-FIN001M;S4BS;B30;
4;1;500558963;Konsole Bugrohr re.;1;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
4;2;500566903;Konsole Bugrohr Rippe re.;1;ST;86;SP;1;PD;F;ROH;;88;73022;S4BS;W05;
4;3;500562885;Konsole Bugrohr Aussteifung;1;ST;86;SP;1;PD;F;ROH;;88;72725;S4BS;W05;
4;450;500424324;Doppel-KN a2 EN15085-3 CPC2 G199L;    0,360;M;86;SP;1;PD;F;KBEI;1;88;72725;S4BS;W90;X
3;12;500558951;Bugrohr li.;1;ST;86;SP;1;PD;F;ROH;1;15;W-FIN001M;S4BS;W09;
3;13;500558952;Bugrohr re.;1;ST;86;SP;1;PD;F;ROH;1;15;W-FIN001M;S4BS;W09;
3;14;500541344;Rippe Bugrohr;2;ST;86;SP;1;PD;F;ROH;;88;W-FIN001M;S4BS;W05;
