Stf;Pos.;MaterialP;Objektkurztext;Menge;ME;R;Werk;LOrt;ZTP;Horiz;DMk;BeschArt;MArt;ArbPlatz;ÄndNr;EKG;SchGut
 4;0334;500295923;Scheibe 1388622 f.Senkschr.M6 Polyamid;        5;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73800;W09;X
 4;0336;500243160;Scheibe 6 ISO7093-1 200HV-A2;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73800;W09;X
 4;0361;500422677;Radox EN50264-3-1 600V 1x16mm2;   20,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0362;500422657;Radox EN50264-3-1 600V 1x10mm2;    8,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0363;500422656;Radox EN50264-3-1 600V 1x6mm2;    8,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0364;500422655;Radox EN50264-3-1 600V 1x4mm2;    8,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0370;500422654;Radox EN50306-2 300V 1x2,5mm2;    4,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0371;500422653;Radox EN50306-2 300V 1x1,5mm2;  139,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0372;500422652;Radox EN50306-2 300V 1x1,0mm2;  608,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0388;500400876;Radox 3 GKW FR RW 1,5mm2;   45,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0389;500391838;Leitung 3GKW FR RW 1,0mm2;   74,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0410;500242877;Rohrkabelschuh 16-6 mehrdr.YAV16M6;        5;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W12;X
 4;0415;500279403;Rohrkabelschuh 25-6 mehrdr.YAV25M6;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W05;X
 4;0709;500332965;Kabelanker TM3S10-M PA6.6 natur Panduit;       10;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73800;W12;X
 4;0721;500417215;Kabelkanal HTWD-HF-37,5x75 183-13775;    1,200;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;73800;W02;
 4;0730;500244777;Befestigungsfuß NSYSPC Polyamid schwarz;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W11;X
 4;0773;500038363;Endklammer f.TS35 6 mm breit-grau;       12;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W05;X
 4;0820;500433358;Sicherungsautomat 240VAC/72VDC 2A1pol+1*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;75003;W11;
 4;0821;500433361;Sicherungsautomat 240VAC/72VDC 4A1pol+1*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0822;500433362;Sicherungsautomat 240VAC/72VDC 6A1pol+1*;       14;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0823;500433363;Sicherungsautomat 240VAC/72VDC 8A1pol+1*;        3;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0824;500433364;Sicherungsautomat 240VAC/72VDC 10A 1pol*;       10;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0825;500433366;Sicherungsautomat 240VAC/72VDC16A1pol+1*;        3;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0826;500433367;Sicherungsautomat 240VAC/72VDC20A1pol+1*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0827;500433368;Sicherungsautomat 240VAC/72VDC25A1pol+1*;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0835;500433540;Sicherungsautomat 440VAC125VDC50A2pol+1*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0847;100264790;Hilfsschuetz 2 NO 2 NC-NFZB22ES-21 20-6*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0848;100264793;Hilfsschuetz 3 NO 1 NC-NFZB31ES-21 20-6*;        3;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0850;100264799;Hilfsschuetz 4 NO 4 NC-NFZB44ES-21 20-6*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0851;100264802;Hilfsschuetz 6 NO 2 NC-NFZB62ES-21 20-6*;        4;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0852;100264804;Hilfsschuetz 8 NO-NFZB80ES-21 20-60V;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0870;500543724;6 Dioden Modul Typ D-2023/FK;        6;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0871;500532440;Luetze Relaisbaustein RE7-2078;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W02;
 4;0874;500338541;Relais CU-U201-B;        6;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0875;500338544;Relais-Sockel V17-Q1 für CU-Serie;        6;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0879;500433365;Sicherungsautomat 240VAC/72VDC13A1pol+1*;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0881;500493022;Hilfsschuetz 24VBGS00 DC 6A/230V 3S/1OE;        5;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0886;500433401;Sicherungsautomat 240VAC/72VDC40A1 pol+1;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0887;500395416;Hilfsschalter 1 Schließer S2C-H10;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;75003;W11;
 4;0001;500036716;Montagepaste Klüber 46MR401;    0,000;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;75134;W09;
 4;0001;815001308;Sperrkantscheibe SKS-6-NrFSt;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0002;700014162;Sechskantschr.M6x16 ISO4017-A2-70;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;72340;W02;
 4;0001;81611494S;1-Leiter-Federleiste X-COM 5pol.grau;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;0040;81611327S;Zugentlastungsplatte X-COM 4-5pol.grau;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;0001;81611493S;1-Leiter-Federleiste X-COM 10pol.grau;       24;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;0040;81611327S;Zugentlastungsplatte X-COM 4-5pol.grau;       48;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;S430;500545984;Wago Stecker 6pol, 2ltg. BR721 BD1-6;        6;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;75630;W11;
 4;S431;500545983;Wago Stecker 6pol, 2ltg. BR721 BD7-12;        6;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;75630;W11;
 3;0002;500539702;Geraetetraeger BM7 23.10;        1;ST;1;86;15;SP;200;PD;E;HALB;E3L4FL7;W-VIE001M;B30;
 4;0001;500552753;Tafelblech gross kpl;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;
 4;0050;500556323;Dilax Haltewinkel;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W05;
 4;0001;500235115;Tragschiene 35x15x1,5x2000 210-197 gelo.;    1,150;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001;W11;
 4;0052;500537170;Fahrgastzählung INP-450;        1;ST;;86;88;SP;001;PD;F;LBEI;ET1FL1;72449;W01;
 4;0053;500362844;Zylinderschr.M3x25 ISO4762-A2-70;        4;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W09;X
 4;0054;500448638;Verdrahtungsbuegel Rd 6x640 EN10060;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;73800;W05;
 4;0112;700024686;Zylinderschr.M6x16 ISO4762-A2-70;        2;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;       14;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W09;X
 4;0160;500276812;Senkschr.M6x20 ISO10642-A2-70;        6;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0200;700019578;Sechskantm.M3 ISO4032-A2-70;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
 4;0239;500244780;Clipsmutter M5 AF1-EA5 St verz.chrom.;       14;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W04;X
 4;0240;500244784;Clipsmutter M6 AF1-EA6 St verz.chrom.;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W15;X
 4;0291;700034869;Sechskantm.M6 ISO4035-A2-035;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73800;W09;X
 4;0301;815001511;Sperrkantscheibe SKS-5-NrFSt;       10;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W09;X
 4;0302;815001308;Sperrkantscheibe SKS-6-NrFSt;       10;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73800;W09;X
 4;0306;500003252;Sicherungsscheibe S3 Schnorr;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
 4;0314;815001289;Sperrkantscheibe SKM-5-NrFSt (A4);        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
 4;0334;500295923;Scheibe 1388622 f.Senkschr.M6 Polyamid;        6;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
 4;0336;500243160;Scheibe 6 ISO7093-1 200HV-A2;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73800;W09;X
 4;0360;500446984;Radox EN50264-3-1 600V 1x25mm2;    8,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0371;500422653;Radox EN50306-2 300V 1x1,5mm2;  109,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0372;500422652;Radox EN50306-2 300V 1x1,0mm2;  190,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0388;500400876;Radox 3 GKW FR RW 1,5mm2;   10,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0389;500391838;Leitung 3GKW FR RW 1,0mm2;   35,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0415;500279403;Rohrkabelschuh 25-6 mehrdr.YAV25M6;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72523;W05;X
 4;0709;500332965;Kabelanker TM3S10-M PA6.6 natur Panduit;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W12;X
 4;0724;500417217;Kabelkanal HTWD-HF-50x75 183-15075;    1,200;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W02;
 4;0730;500244777;Befestigungsfuß NSYSPC Polyamid schwarz;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W11;X
 4;0757;700006014;Querbrücker isoliert für 2,5mm2 grau;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;75630;W05;X
 4;0773;500038363;Endklammer f.TS35 6 mm breit-grau;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W05;X
 4;0774;81610147S;Endklammer für TS35 10mm breit grau;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W04;X
 4;0775;650026916;Gruppenschildträger 10mm breit weiß;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W04;X
 4;0777;500225830;Schutzstreifen,transparent;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W05;X
 4;0783;500444734;1-Leiter/1Pin-Doppelstockklemme;       30;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0784;500444736;Abschlussplatte für 1-Leiter/1Pin DSKL;        3;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0847;100264790;Hilfsschuetz 2 NO 2 NC-NFZB22ES-21 20-6*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0848;100264793;Hilfsschuetz 3 NO 1 NC-NFZB31ES-21 20-6*;        4;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0849;100264796;Hilfsschuetz 4 NO-NFZB40ES-21 20-60V;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74293;W11;
 4;0851;100264802;Hilfsschuetz 6 NO 2 NC-NFZB62ES-21 20-6*;        3;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0852;100264804;Hilfsschuetz 8 NO-NFZB80ES-21 20-60V;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74293;W11;
 4;0874;500338541;Relais CU-U201-B;        5;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0875;500338544;Relais-Sockel V17-Q1 für CU-Serie;        5;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0880;500493009;Hilfsschuetz 24VBGS00 DC 6A/230V 2S/2OE;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0881;500493022;Hilfsschuetz 24VBGS00 DC 6A/230V 3S/1OE;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0883;500493021;Hilfsschuetz 24VBGS00 DC6A/230V2S/1OE;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0885;500493025;Hilfsschalterblock 6A/230V3S/1OEBGS00;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;74862;W11;
 4;0001;500036716;Montagepaste Klüber 46MR401;    0,000;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;75134;W09;
 4;0001;815001308;Sperrkantscheibe SKS-6-NrFSt;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0002;700014162;Sechskantschr.M6x16 ISO4017-A2-70;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;72340;W02;
 4;0001;500363428;Sockelgehäuse Han M,BG 6B 2xM25,seitlich;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72230;W11;
 4;0002;500101172;Gelenkrahmen BG 6B, a-b;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72230;W11;
 4;0010;500440012;Buchseneinsatz Han 100A-Modul;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72230;W11;
 4;0020;500440010;Kontaktbuchse 25mm2 Han 100A, Ag;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72230;W11;
 4;0060;500188244;Verschlussschr.M25x1,5 87225/6k Ms.vern.;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72230;W09;X
 4;0061;500330182;Kabelverschraubung M25x1,5 /11-20mm;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72230;W12;X
 4;0011;500340296;Loctite 243 Schraubensicherung;    0,001;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001;W09;
 4;0001;81611494S;1-Leiter-Federleiste X-COM 5pol.grau;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;0040;81611327S;Zugentlastungsplatte X-COM 4-5pol.grau;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;0001;81611493S;1-Leiter-Federleiste X-COM 10pol.grau;       10;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W05;X
 4;0040;81611327S;Zugentlastungsplatte X-COM 4-5pol.grau;       20;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;X
 3;0003;500539703;Geraetetraeger BM7 32.10;        1;ST;1;86;15;SP;200;PD;E;HALB;E3L4FL7;W-VIE001M;B30;
 4;0001;500552748;Tafelblech_gross_Ausschnitt_kpl;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;
 4;0050;500554119;Modultrennstellenblech;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W02;
 4;0051;500544823;Fahrwerksmodul;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0052;500448638;Verdrahtungsbuegel Rd 6x640 EN10060;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W05;
 4;0001;500235115;Tragschiene 35x15x1,5x2000 210-197 gelo.;    0,400;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001;W11;
 4;0054;100265325;Hilfsschalterblock 1 NO-CA04-10-T;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0112;700024686;Zylinderschr.M6x16 ISO4762-A2-70;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
 4;0121;812019533;Zylinderschr.M5x12 DIN7984-A2-70;        3;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0239;500244780;Clipsmutter M5 AF1-EA5 St verz.chrom.;        3;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W04;X
 4;0240;500244784;Clipsmutter M6 AF1-EA6 St verz.chrom.;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W15;X
 4;0290;700034869;Sechskantm.M6 ISO4035-A2-035;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0301;815001511;Sperrkantscheibe SKS-5-NrFSt;        3;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0302;815001308;Sperrkantscheibe SKS-6-NrFSt;       16;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001M;W09;X
 4;0336;500243160;Scheibe 6 ISO7093-1 200HV-A2;        8;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0363;500422656;Radox EN50264-3-1 600V 1x6mm2;    9,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0371;500422653;Radox EN50306-2 300V 1x1,5mm2;   34,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0372;500422652;Radox EN50306-2 300V 1x1,0mm2;   22,000;M;1;86;88;SP;001;PD;F;ROH;ET1FL1;75032;W11;
 4;0730;500244777;Befestigungsfuß NSYSPC Polyamid schwarz;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72523;W11;X
 4;0773;500038363;Endklammer f.TS35 6 mm breit-grau;        2;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W05;X
 4;0854;100265259;Leistungsschuetz 30-00 26A 400VAC 24VDC*;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0879;100265371;Leistungsschuetz 30-10 9A 400VAC 24VDC-*;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 4;0001;500036716;Montagepaste Klüber 46MR401;    0,000;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;75134;W09;
 4;0001;815001308;Sperrkantscheibe SKS-6-NrFSt;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0002;700014162;Sechskantschr.M6x16 ISO4017-A2-70;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;72340;W02;
 4;S402;500550692;2-Leiter-Federleiste X-COM 15pol.grau;        3;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W11;
 3;0004;500539704;Geraetetraeger BM7 33.10;        1;ST;1;86;15;SP;200;PD;E;HALB;E3L4FL7;W-VIE001M;B30;
 4;0001;500552753;Tafelblech gross kpl;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W05;
 4;0008;500554116;HCM Haltewinkel vst;        1;ST;;86;88;SP;001;PD;F;HALB;ET1FL1;72449;W02;
 4;0050;500539378;Bremssteuergerät HCM02;        1;ST;;86;88;SP;001;PD;F;LBEI;ET1FL1;72449;W01;
 4;0053;500448637;Verdrahtungsbuegel Rd 6x473 EN10060;        1;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W05;
 4;0054;500448638;Verdrahtungsbuegel Rd 6x640 EN10060;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;72449;W05;
 4;0057;500546360;MIO-DX-4-Modul, DCX1111A;        1;ST;;86;88;SP;001;PD;F;LBEI;ET1FL1;72827;W01;
 4;0058;500560806;MIO-DX-2-Modul, DCX1100A;        1;ST;;86;88;SP;001;PD;F;LBEI;ET1FL1;72827;W01;
 4;0059;500556585;Träger N69431;        1;ST;;86;88;SP;001;PD;F;LBEI;ET1FL1;72827;W01;
 4;0060;500546361;MVB Terminator XV_C221_A01 male;        1;ST;;86;88;SP;001;PD;F;LBEI;ET1FL1;72827;W01;
 4;0061;500362671;Verschlusskappe M12 21010000003;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;74655;W04;X
 4;0112;700024686;Zylinderschr.M6x16 ISO4762-A2-70;       21;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73657;W09;X
 4;0113;700026622;Zylinderschr.M6x20 ISO4762-A2-70;        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0240;500244784;Clipsmutter M6 AF1-EA6 St verz.chrom.;       21;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73657;W15;X
 4;0291;700034869;Sechskantm.M6 ISO4035-A2-035;       12;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72827;W09;X
 4;0302;815001308;Sperrkantscheibe SKS-6-NrFSt;       33;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;73657;W09;X
 4;0315;815001288;Sperrkantscheibe SKM-6-NrFst (A4);        4;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0336;500243160;Scheibe 6 ISO7093-1 200HV-A2;       12;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72449;W09;X
 4;0730;500244777;Befestigungsfuß NSYSPC Polyamid schwarz;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;72827;W11;X
 4;0861;500357838;Ethernet Switch 8-Ports M12 eCon 4080-B1;        2;ST;;86;88;SP;001;PD;F;ROH;ET1FL1;W-VIE001M;W11;
 4;0001;500036716;Montagepaste Klüber 46MR401;    0,000;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;75134;W09;
 4;0001;815001308;Sperrkantscheibe SKS-6-NrFSt;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0002;700014162;Sechskantschr.M6x16 ISO4017-A2-70;        1;ST;;86;88;SP;001;ND;F;ROH;ET1FL1;W-VIE001;W09;X
 4;0951;500464328;Kontaktfett P1 AL/CU Verbindungen 91120;    0,001;KG;1;86;88;SP;001;PD;F;ROH;ET1FL1;72340;W02;
 3;0005;500552791;Abdeckung GT BM7 22.10 VST;        1;ST;1;86;15;SP;200;PD;E;HALB;E3L4FL7;W-VIE001M;B30;
 4;0001;500554359;Abdeckplatte GT Luftfuehrung BM7 vst;        1;ST;;86;88;SP;001;PD;F;ROH;EUNI;73657;W05;
 4;0002;500517094;Vorreiber m.Dreik. L=45,H=18        P002;        2;ST;;86;88;SP;001;PD;F;ROH;EUNI;W-VIE001;W02;
 4;0003;500082118;Blindplatte SZ-BP1 GHL5301904R0001;        2;ST;;86;88;SP;001;PD;F;ROH;EUNI;72523;W11;
 4;0050;700029254;Klebstoff Loctite 454 Cyanacrylat;    0,020;KG;1;86;88;SP;001;PD;F;ROH;EUNI;74230;W09;
 4;0051;500419938;Loctite 770 Primer-Polyolefin;    0,020;KG;1;86;88;SP;001;PD;F;ROH;EUNI;74230;W09;
 4;0052;500251455;Kantenschutz GEE144F-A-C natur;    0,710;M;1;86;88;SP;001;PD;F;ROH;EUNI;75630;W11;
 4;0713;500500202;Kantenschutz 4610118 EPDM schwarz;    0,531;M;1;86;88;SP;001;PD;F;ROH;EUNI;W-VIE001;W02;
 4;0001;500552942;E-Cupal Unterlegscheibe M6;        1;ST;;86;88;SP;001;PD;F;ROH;EUNI;W-VIE001M;W09;X
 4;0002;815001308;Sperrkantscheibe SKS-6-NrFSt;        1;ST;;86;88;SP;001;ND;F;ROH;EUNI;W-VIE001M;W09;X
 4;0003;700019595;Sechskantm.M6 ISO4032-A2-70;        1;ST;;86;88;SP;001;ND;F;ROH;EUNI;W-VIE001M;W09;X
 4;0952;67000067S;Kontaktfett Contactal HPG;    0,001;KG;1;86;88;SP;001;PD;F;ROH;EUNI;72340;W15;
 3;0006;500553971;Halter Geräteträger kpl;        6;ST;;86;88;SP;001;PD;F;ROH;E3L4FL7;W-VIE001M;W05;
 3;0007;500556228;Abdeckung GT BM7 22.10 best.vst;        1;ST;1;86;15;SP;200;PD;E;HALB;E3L4FL7;W-VIE001M;B30;
 4;0001;500554357;Abdeckplatte GT vst;        1;ST;;86;88;SP;001;PD;F;ROH;EUNI;W-VIE001;W05;
 4;0002;500517094;Vorreiber m.Dreik. L=45,H=18        P002;        2;ST;;86;88;SP;001;PD;F;ROH;EUNI;W-VIE001;W02;
 4;0003;500082118;Blindplatte SZ-BP1 GHL5301904R0001;        2;ST;;86;88;SP;001;PD;F;ROH;EUNI;72523;W11;
 4;0050;700029254;Klebstoff Loctite 454 Cyanacrylat;    0,020;KG;1;86;88;SP;001;PD;F;ROH;EUNI;74230;W09;
 4;0051;500419938;Loctite 770 Primer-Polyolefin;    0,020;KG;1;86;88;SP;001;PD;F;ROH;EUNI;74230;W09;
 4;0052;500251455;Kantenschutz GEE144F-A-C natur;    0,820;M;1;86;88;SP;001;PD;F;ROH;EUNI;75630;W11;
 4;0001;500552942;E-Cupal Unterlegscheibe M6;        1;ST;;86;88;SP;001;PD;F;ROH;EUNI;W-VIE001M;W09;X
 4;0002;815001308;Sperrkantscheibe SKS-6-NrFSt;        1;ST;;86;88;SP;001;ND;F;ROH;EUNI;W-VIE001M;W09;X
 4;0003;700019595;Sechskantm.M6 ISO4032-A2-70;        1;ST;;86;88;SP;001;ND;F;ROH;EUNI;W-VIE001M;W09;X
 4;0952;67000067S;Kontaktfett Contactal HPG;    0,001;KG;1;86;88;SP;001;PD;F;ROH;EUNI;72340;W15;
 3;0008;500553943;Halter Tafelblech rechts kpl;        1;ST;;86;88;SP;001;PD;F;ROH;E3L4FL7;W-VIE001M;W05;
